Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ISI,left_stim,right_stim,ANSWER,duration_mouseview,condition
56,1633029450759,30/09/2021 19:17:30,1633029450494,-7,30/09/2021 12:17:30,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,8,10,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16095978?filename=mousetracking-11-3.xlsx,,0,1,0,,,,,1,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
57,1633029450759,30/09/2021 19:17:30,1633029450495,-7,30/09/2021 12:17:30,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,8,10,3,Screen 4,Zone3,timelimit_screen,9999.714999999997,,,,,0,1,0,,,1,,1,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
58,1633029455993,30/09/2021 19:17:35,1633029456007,-7,30/09/2021 12:17:36,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,13,1,1,Screen 1,advancementZone,continue_button,5504,,,,,0,1,0,,,,,,break,,,,,,
59,1633029456477,30/09/2021 19:17:36,1633029456496,-7,30/09/2021 12:17:36,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,16,11,1,Screen 1,Zone2,timelimit_screen,499.55799999999,,,,,0,1,0,,,1,,2,trial,500,male3.jpeg,female3.jpeg,,10000,NudeFemaleNudeMale
60,1633029457545,30/09/2021 19:17:37,1633029457527,-7,30/09/2021 12:17:37,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,16,11,2,Screen 2,Zone1,response_button_text,1028.7000000178814,,,+,1,0,1,0,,,,,2,trial,500,male3.jpeg,female3.jpeg,,10000,NudeFemaleNudeMale
61,1633029467515,30/09/2021 19:17:47,1633029467509,-7,30/09/2021 12:17:47,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,16,11,3,Screen 4,Zone4,mouse_view,,,,63315-4-4757935-task-rrep-16095978-mousetracking-13-3.xlsx,,0,1,0,,,,,2,trial,500,male3.jpeg,female3.jpeg,,10000,NudeFemaleNudeMale
62,1633029467694,30/09/2021 19:17:47,1633029467512,-7,30/09/2021 12:17:47,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,16,11,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16095978?filename=mousetracking-13-3.xlsx,,0,1,0,,,,,2,trial,500,male3.jpeg,female3.jpeg,,10000,NudeFemaleNudeMale
63,1633029467694,30/09/2021 19:17:47,1633029467513,-7,30/09/2021 12:17:47,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,16,11,3,Screen 4,Zone3,timelimit_screen,9999.67300000001,,,,,0,1,0,,,1,,2,trial,500,male3.jpeg,female3.jpeg,,10000,NudeFemaleNudeMale
64,1633029468022,30/09/2021 19:17:48,1633029467993,-7,30/09/2021 12:17:47,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,20,12,1,Screen 1,Zone2,timelimit_screen,499.9309999999823,,,,,0,1,0,,,1,,2,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
65,1633029468744,30/09/2021 19:17:48,1633029468740,-7,30/09/2021 12:17:48,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,20,12,2,Screen 2,Zone1,response_button_text,744.8000000119209,,,+,1,0,1,0,,,,,2,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
66,1633029478757,30/09/2021 19:17:58,1633029478741,-7,30/09/2021 12:17:58,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,20,12,3,Screen 4,Zone4,mouse_view,,,,63315-4-4757935-task-rrep-16095978-mousetracking-14-3.xlsx,,0,1,0,,,,,2,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
67,1633029478944,30/09/2021 19:17:58,1633029478744,-7,30/09/2021 12:17:58,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,20,12,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16095978?filename=mousetracking-14-3.xlsx,,0,1,0,,,,,2,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
68,1633029478944,30/09/2021 19:17:58,1633029478745,-7,30/09/2021 12:17:58,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,20,12,3,Screen 4,Zone3,timelimit_screen,9999.69100000002,,,,,0,1,0,,,1,,2,trial,500,female2.jpeg,male2.jpeg,,10000,NudeFemaleNudeMale
69,1633029479241,30/09/2021 19:17:59,1633029479226,-7,30/09/2021 12:17:59,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,14,13,1,Screen 1,Zone2,timelimit_screen,500.0449999999837,,,,,0,1,0,,,1,,2,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
70,1633029479702,30/09/2021 19:17:59,1633029479691,-7,30/09/2021 12:17:59,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,14,13,2,Screen 2,Zone1,response_button_text,462.5,,,+,1,0,1,0,,,,,2,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
71,1633029489702,30/09/2021 19:18:09,1633029489697,-7,30/09/2021 12:18:09,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,14,13,3,Screen 4,Zone4,mouse_view,,,,63315-4-4757935-task-rrep-16095978-mousetracking-15-3.xlsx,,0,1,0,,,,,2,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
72,1633029489890,30/09/2021 19:18:09,1633029489699,-7,30/09/2021 12:18:09,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,14,13,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16095978?filename=mousetracking-15-3.xlsx,,0,1,0,,,,,2,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
73,1633029489890,30/09/2021 19:18:09,1633029489699,-7,30/09/2021 12:18:09,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,14,13,3,Screen 4,Zone3,timelimit_screen,9999.728000000003,,,,,0,1,0,,,1,,2,trial,500,male1.jpeg,female1.jpeg,,10000,NudeFemaleNudeMale
74,1633029490359,30/09/2021 19:18:10,1633029490176,-7,30/09/2021 12:18:10,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,18,14,1,Screen 1,Zone2,timelimit_screen,500.01900000000023,,,,,0,1,0,,,1,,2,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
75,1633029491161,30/09/2021 19:18:11,1633029491162,-7,30/09/2021 12:18:11,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,18,14,2,Screen 2,Zone1,response_button_text,983.6999999880791,,,+,1,0,1,0,,,,,2,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
76,1633029501175,30/09/2021 19:18:21,1633029501174,-7,30/09/2021 12:18:21,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,18,14,3,Screen 4,Zone4,mouse_view,,,,63315-4-4757935-task-rrep-16095978-mousetracking-16-3.xlsx,,0,1,0,,,,,2,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
77,1633029501378,30/09/2021 19:18:21,1633029501175,-7,30/09/2021 12:18:21,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,18,14,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16095978?filename=mousetracking-16-3.xlsx,,0,1,0,,,,,2,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
78,1633029501378,30/09/2021 19:18:21,1633029501177,-7,30/09/2021 12:18:21,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,18,14,3,Screen 4,Zone3,timelimit_screen,10000.025999999983,,,,,0,1,0,,,1,,2,trial,500,male5.jpeg,female5.jpeg,,10000,NudeFemaleNudeMale
79,1633029501659,30/09/2021 19:18:21,1633029501659,-7,30/09/2021 12:18:21,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,17,15,1,Screen 1,Zone2,timelimit_screen,499.9520000000193,,,,,0,1,0,,,1,,2,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
80,1633029502672,30/09/2021 19:18:22,1633029502666,-7,30/09/2021 12:18:22,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,17,15,2,Screen 2,Zone1,response_button_text,1004.9000000059605,,,+,1,0,1,0,,,,,2,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
81,1633029512677,30/09/2021 19:18:32,1633029512667,-7,30/09/2021 12:18:32,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,17,15,3,Screen 4,Zone4,mouse_view,,,,63315-4-4757935-task-rrep-16095978-mousetracking-17-3.xlsx,,0,1,0,,,,,2,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
82,1633029512864,30/09/2021 19:18:32,1633029512668,-7,30/09/2021 12:18:32,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,17,15,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16095978?filename=mousetracking-17-3.xlsx,,0,1,0,,,,,2,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
83,1633029512864,30/09/2021 19:18:32,1633029512668,-7,30/09/2021 12:18:32,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,17,15,3,Screen 4,Zone3,timelimit_screen,10000.072000000015,,,,,0,1,0,,,1,,2,trial,500,male4.jpeg,female4.jpeg,,10000,NudeFemaleNudeMale
84,1633029513167,30/09/2021 19:18:33,1633029513159,-7,30/09/2021 12:18:33,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,19,16,1,Screen 1,Zone2,timelimit_screen,499.93599999998696,,,,,0,1,0,,,1,,2,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
85,1633029514043,30/09/2021 19:18:34,1633029514050,-7,30/09/2021 12:18:34,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,19,16,2,Screen 2,Zone1,response_button_text,888.5999999940395,,,+,1,0,1,0,,,,,2,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
86,1633029524061,30/09/2021 19:18:44,1633029524038,-7,30/09/2021 12:18:44,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,19,16,3,Screen 4,Zone4,mouse_view,,,,63315-4-4757935-task-rrep-16095978-mousetracking-18-3.xlsx,,0,1,0,,,,,2,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
87,1633029524249,30/09/2021 19:18:44,1633029524042,-7,30/09/2021 12:18:44,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,19,16,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16095978?filename=mousetracking-18-3.xlsx,,0,1,0,,,,,2,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
88,1633029524249,30/09/2021 19:18:44,1633029524042,-7,30/09/2021 12:18:44,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,19,16,3,Screen 4,Zone3,timelimit_screen,10000.021999999997,,,,,0,1,0,,,1,,2,trial,500,female1.jpeg,male1.jpeg,,10000,NudeFemaleNudeMale
89,1633029524550,30/09/2021 19:18:44,1633029524521,-7,30/09/2021 12:18:44,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,15,17,1,Screen 1,Zone2,timelimit_screen,499.9899999999907,,,,,0,1,0,,,1,,2,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
90,1633029525530,30/09/2021 19:18:45,1633029525502,-7,30/09/2021 12:18:45,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,15,17,2,Screen 2,Zone1,response_button_text,977.7999999821186,,,+,1,0,1,0,,,,,2,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
91,1633029535535,30/09/2021 19:18:55,1633029535504,-7,30/09/2021 12:18:55,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,15,17,3,Screen 4,Zone4,mouse_view,,,,63315-4-4757935-task-rrep-16095978-mousetracking-19-3.xlsx,,0,1,0,,,,,2,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
92,1633029535707,30/09/2021 19:18:55,1633029535506,-7,30/09/2021 12:18:55,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,15,17,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16095978?filename=mousetracking-19-3.xlsx,,0,1,0,,,,,2,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
93,1633029535707,30/09/2021 19:18:55,1633029535506,-7,30/09/2021 12:18:55,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,15,17,3,Screen 4,Zone3,timelimit_screen,9999.660999999993,,,,,0,1,0,,,1,,2,trial,500,male2.jpeg,female2.jpeg,,10000,NudeFemaleNudeMale
94,1633029536019,30/09/2021 19:18:56,1633029535989,-7,30/09/2021 12:18:55,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,23,18,1,Screen 1,Zone2,timelimit_screen,500.0810000000056,,,,,0,1,0,,,1,,2,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
95,1633029536875,30/09/2021 19:18:56,1633029536566,-7,30/09/2021 12:18:56,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,23,18,2,Screen 2,Zone1,response_button_text,572.8999999761581,,,+,1,0,1,0,,,,,2,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
96,1633029546624,30/09/2021 19:19:06,1633029546575,-7,30/09/2021 12:19:06,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,23,18,3,Screen 4,Zone4,mouse_view,,,,63315-4-4757935-task-rrep-16095978-mousetracking-20-3.xlsx,,0,1,0,,,,,2,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
97,1633029546815,30/09/2021 19:19:06,1633029546576,-7,30/09/2021 12:19:06,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,23,18,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16095978?filename=mousetracking-20-3.xlsx,,0,1,0,,,,,2,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
98,1633029546815,30/09/2021 19:19:06,1633029546576,-7,30/09/2021 12:19:06,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,23,18,3,Screen 4,Zone3,timelimit_screen,9999.921000000002,,,,,0,1,0,,,1,,2,trial,500,female5.jpeg,male5.jpeg,,10000,NudeFemaleNudeMale
99,1633029547081,30/09/2021 19:19:07,1633029547055,-7,30/09/2021 12:19:07,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,22,19,1,Screen 1,Zone2,timelimit_screen,500.0590000000084,,,,,0,1,0,,,1,,2,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
100,1633029547917,30/09/2021 19:19:07,1633029547894,-7,30/09/2021 12:19:07,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,22,19,2,Screen 2,Zone1,response_button_text,835.5,,,+,1,0,1,0,,,,,2,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
101,1633029557947,30/09/2021 19:19:17,1633029557909,-7,30/09/2021 12:19:17,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,22,19,3,Screen 4,Zone4,mouse_view,,,,63315-4-4757935-task-rrep-16095978-mousetracking-21-3.xlsx,,0,1,0,,,,,2,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
102,1633029558106,30/09/2021 19:19:18,1633029557910,-7,30/09/2021 12:19:17,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,22,19,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16095978?filename=mousetracking-21-3.xlsx,,0,1,0,,,,,2,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
103,1633029558106,30/09/2021 19:19:18,1633029557910,-7,30/09/2021 12:19:17,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,22,19,3,Screen 4,Zone3,timelimit_screen,9999.757000000012,,,,,0,1,0,,,1,,2,trial,500,female4.jpeg,male4.jpeg,,10000,NudeFemaleNudeMale
104,1633029558418,30/09/2021 19:19:18,1633029558388,-7,30/09/2021 12:19:18,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,21,20,1,Screen 1,Zone2,timelimit_screen,499.9409999999916,,,,,0,1,0,,,1,,2,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
105,1633029559314,30/09/2021 19:19:19,1633029559293,-7,30/09/2021 12:19:19,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,21,20,2,Screen 2,Zone1,response_button_text,903.2000000178814,,,+,1,0,1,0,,,,,2,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
106,1633029569323,30/09/2021 19:19:29,1633029569302,-7,30/09/2021 12:19:29,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,21,20,3,Screen 4,Zone4,mouse_view,,,,63315-4-4757935-task-rrep-16095978-mousetracking-22-3.xlsx,,0,1,0,,,,,2,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
107,1633029569503,30/09/2021 19:19:29,1633029569303,-7,30/09/2021 12:19:29,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,21,20,3,Screen 4,Zone4,mouse_view,,,,https://gorilla.sc/uploads/schedule/16095978?filename=mousetracking-22-3.xlsx,,0,1,0,,,,,2,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
108,1633029569503,30/09/2021 19:19:29,1633029569303,-7,30/09/2021 12:19:29,63315,4,task-rrep,,16095978,100,4757935,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 93.0.4577.82,1920x1080,1920x937,,Male Female Pairs Viewing Task,6,Spreadsheet1,Spreadsheet1,21,20,3,Screen 4,Zone3,timelimit_screen,9999.739000000001,,,,,0,1,0,,,1,,2,trial,500,female3.jpeg,male3.jpeg,,10000,NudeFemaleNudeMale
